178,1,72.35,957.84,302.12,119.71999999999991,1,1,1.0
179,1,116.55,944.7,270.11,133.83999999999992,1,1,1.0
180,1,130.14,926.02,270.63,152.26,1,1,1.0
181,1,149.74,906.74,264.79,170.44000000000003,1,1,1.0
182,1,168.91,890.95,256.23,185.8499999999999,1,1,1.0
188,1,271.41,798.65,211.79999999999995,179.44000000000003,1,1,1.0
189,1,283.99,784.38,208.58,174.17999999999995,1,1,1.0
190,1,298.76,774.93,202.69,164.2600000000001,1,1,1.0
191,1,313.9,762.52,195.39000000000004,156.93000000000006,1,1,1.0
192,1,325.21,751.37,192.1,155.17999999999995,1,1,1.0
193,1,337.08,736.51,187.93,155.21000000000004,1,1,1.0
194,1,347.01,724.28,184.5600000000001,152.01999999999998,1,1,1.0
195,1,360.5,717.05,179.85000000000002,146.07000000000005,1,1,1.0
196,1,371.7,708.74,175.32,142.55999999999997,1,1,1.0
198,1,391.12,674.85,170.52999999999997,148.82999999999993,1,1,1.0
199,1,413.24,667.66,159.98000000000002,130.68000000000006,1,1,1.0
200,1,421.85,661.57,156.34000000000003,126.2299999999999,1,1,1.0
201,1,431.79,650.86,152.76999999999992,126.37,1,1,1.0
202,1,431.79,650.85,152.76999999999992,126.37,1,1,1.0
203,1,439.3,642.19,150.35999999999996,122.02999999999996,1,1,1.0
204,1,448.75,634.17,147.54999999999995,122.33000000000004,1,1,1.0
205,1,456.43,628.48,145.19,119.94999999999992,1,1,1.0
206,1,461.75,624.35,145.55999999999997,112.60000000000002,1,1,1.0
207,1,473.05,616.42,139.70999999999998,112.71000000000004,1,1,1.0
208,1,479.84,607.56,137.95,109.43000000000006,1,1,1.0
209,1,487.56,602.12,135.82,107.74,1,1,1.0
213,1,523.1,570.63,123.69999999999992,100.14,1,1,1.0
214,1,527.71,565.64,122.45999999999992,99.38,1,1,1.0
215,1,527.71,565.64,122.45999999999992,99.38,1,1,1.0
216,1,533.46,558.62,121.01999999999998,100.04999999999995,1,1,1.0
217,1,537.74,553.01,120.87,96.84000000000005,1,1,1.0
218,1,544.5,547.71,116.01,95.68999999999994,1,1,1.0
219,1,549.56,544.63,116.7700000000001,90.69000000000004,1,1,1.0
220,1,555.46,535.47,114.37,94.14999999999998,1,1,1.0
221,1,559.92,528.11,112.07000000000004,96.53999999999996,1,1,1.0
222,1,567.11,526.32,109.69999999999992,91.83999999999992,1,1,1.0
223,1,570.69,523.33,108.17999999999996,87.75,1,1,1.0
224,1,575.45,519.18,106.54999999999995,88.18000000000006,1,1,1.0
225,1,581.37,514.24,103.62,87.21000000000004,1,1,1.0
226,1,590.15,507.17,103.54000000000008,82.05000000000001,1,1,1.0
227,1,595.83,500.75,99.02999999999996,83.49000000000001,1,1,1.0
228,1,595.83,500.75,99.02999999999996,83.48000000000002,1,1,1.0
229,1,598.28,496.1,100.44000000000004,83.40999999999997,1,1,1.0
231,1,607.01,486.34,96.40999999999995,84.44999999999999,1,1,1.0
232,1,609.78,484.18,96.88,81.12999999999994,1,1,1.0
233,1,614.45,483.36,95.53999999999996,76.25,1,1,1.0
234,1,619.31,480.22,92.73000000000002,75.19999999999993,1,1,1.0
235,1,623.36,476.5,92.46000000000004,76.16999999999996,1,1,1.0
236,1,627.75,470.61,91.20000000000005,76.41999999999996,1,1,1.0
237,1,630.4,466.33,90.68000000000006,76.36000000000007,1,1,1.0
238,1,634.89,463.76,90.27999999999996,73.74000000000001,1,1,1.0
239,1,636.91,463.17,88.98000000000002,69.77000000000004,1,1,1.0
240,1,644.88,456.29,86.20000000000005,69.94,1,1,1.0
241,1,647.5,451.11,86.64999999999998,72.72000000000003,1,1,1.0
242,1,647.44,451.08,86.77999999999997,72.76000000000005,1,1,1.0
243,1,651.71,446.14,84.81999999999994,72.78999999999996,1,1,1.0
244,1,655.81,444.05,83.96000000000004,69.10999999999996,1,1,1.0
245,1,658.36,442.24,83.60000000000002,67.03999999999996,1,1,1.0
246,1,662.01,443.39,81.41999999999996,63.80000000000001,1,1,1.0
247,1,668.21,443.59,78.38,61.39000000000004,1,1,1.0
248,1,669.18,440.34,80.71000000000004,61.68000000000001,1,1,1.0
249,1,671.5,436.3,79.98000000000002,60.31999999999999,1,1,1.0
250,1,677.74,432.19,76.50999999999999,60.69999999999999,1,1,1.0
251,1,679.68,430.7,75.1400000000001,61.52000000000004,1,1,1.0
252,1,682.12,426.74,74.28999999999996,62.839999999999975,1,1,1.0
253,1,684.62,422.5,76.48000000000002,64.17000000000002,1,1,1.0
254,1,690.43,417.14,74.06000000000006,62.33000000000004,1,1,1.0
255,1,690.43,417.14,74.06000000000006,62.33000000000004,1,1,1.0
256,1,694.17,415.89,71.24000000000001,62.31,1,1,1.0
257,1,696.23,417.7,74.0,57.579999999999984,1,1,1.0
259,1,703.18,412.79,74.59000000000003,56.97999999999996,1,1,1.0
260,1,707.0,411.81,69.35000000000002,54.76999999999998,1,1,1.0
263,1,715.56,404.44,67.0100000000001,53.589999999999975,1,1,1.0
264,1,717.65,400.59,67.43000000000006,55.32000000000005,1,1,1.0
265,1,717.5,400.0,70.03999999999996,53.73000000000002,1,1,1.0
266,1,719.03,396.79,69.14999999999998,54.81999999999999,1,1,1.0
267,1,726.04,392.99,64.5,54.73000000000002,1,1,1.0
268,1,726.04,392.99,64.5,54.73000000000002,1,1,1.0
269,1,729.9,391.3,63.50999999999999,53.89999999999998,1,1,1.0
270,1,731.94,389.58,64.25999999999999,52.97000000000003,1,1,1.0
271,1,734.54,388.68,62.34000000000003,51.38,1,1,1.0
272,1,737.04,387.07,62.29000000000008,51.150000000000034,1,1,1.0
273,1,738.79,385.7,63.13,51.02000000000004,1,1,1.0
274,1,739.51,383.97,63.40999999999997,51.51999999999998,1,1,1.0
275,1,742.45,383.75,61.620000000000005,49.31,1,1,1.0
276,1,744.53,380.05,60.09000000000003,50.839999999999975,1,1,1.0
278,1,749.46,375.5,57.84999999999991,50.89999999999998,1,1,1.0
279,1,750.35,374.76,62.57999999999993,49.96000000000004,1,1,1.0
280,1,752.58,375.58,62.50999999999999,47.56999999999999,1,1,1.0
281,1,756.82,370.86,59.32999999999993,48.88999999999999,1,1,1.0
282,1,756.82,370.86,59.32999999999993,48.88999999999999,1,1,1.0
283,1,758.8,371.61,58.280000000000086,47.69999999999999,1,1,1.0
284,1,760.98,370.53,56.38999999999999,47.170000000000016,1,1,1.0
285,1,762.28,368.91,56.620000000000005,47.04999999999996,1,1,1.0
286,1,763.37,367.5,56.09000000000003,45.13,1,1,1.0
287,1,765.09,367.08,56.46999999999992,43.89000000000004,1,1,1.0
288,1,769.04,367.28,53.610000000000014,40.74000000000001,1,1,1.0
290,1,773.72,365.87,54.13,41.55000000000001,1,1,1.0
291,1,774.99,361.69,53.18999999999994,43.31999999999999,1,1,1.0
292,1,774.95,363.41,52.18999999999994,40.31,1,1,1.0
293,1,776.39,362.43,52.51999999999998,37.98000000000002,1,1,1.0
294,1,778.85,359.29,51.92999999999995,40.599999999999966,1,1,1.0
295,1,778.85,359.29,51.92999999999995,40.599999999999966,1,1,1.0
296,1,782.08,355.27,55.38999999999999,42.78000000000003,1,1,1.0
297,1,782.52,356.57,56.680000000000064,39.26999999999998,1,1,1.0
298,1,784.98,355.08,53.49000000000001,39.25999999999999,1,1,1.0
299,1,786.23,352.04,52.89999999999998,41.06,1,1,1.0
300,1,787.41,350.84,51.92000000000007,39.93000000000001,1,1,1.0
301,1,789.16,349.43,50.59000000000003,40.77999999999997,1,1,1.0
302,1,790.6,348.16,51.16999999999996,41.329999999999984,1,1,1.0
303,1,790.48,347.48,51.54999999999996,39.91999999999996,1,1,1.0
304,1,793.24,345.84,47.73000000000002,41.04000000000002,1,1,1.0
307,1,797.74,343.86,48.04999999999996,39.02999999999997,1,1,1.0
311,1,800.68,337.58,48.6400000000001,39.120000000000005,1,1,1.0
318,1,812.79,334.23,42.17000000000007,34.579999999999984,1,1,1.0
324,1,816.24,327.06,46.93999999999994,33.25999999999999,1,1,1.0
331,1,826.57,320.36,43.309999999999945,30.69999999999999,1,1,1.0
368,2,573.91,841.7,189.62,196.24,1,1,1.0
369,2,583.7,827.09,181.91,189.29,1,1,1.0
370,2,591.27,813.97,178.14,179.36,1,1,1.0
371,2,599.58,798.72,175.15999999999997,176.32999999999993,1,1,1.0
372,2,603.51,782.95,174.0,171.01,1,1,1.0
373,2,613.85,771.06,167.29999999999995,164.59000000000003,1,1,1.0
374,2,622.05,758.61,163.57000000000005,155.41999999999996,1,1,1.0
375,2,622.05,758.61,163.57000000000005,155.41999999999996,1,1,1.0
376,2,628.48,746.9,160.04999999999995,149.97000000000003,1,1,1.0
377,2,641.8,723.97,152.76,141.31999999999994,1,1,1.0
378,2,649.44,711.75,147.92999999999995,139.51999999999998,1,1,1.0
379,2,654.38,701.9,146.62,136.09000000000003,1,1,1.0
380,2,661.77,689.54,141.07000000000005,131.75,1,1,1.0
381,2,665.59,680.16,139.4699999999999,127.09000000000005,1,1,1.0
382,2,670.36,670.78,138.02999999999997,125.81000000000006,1,1,1.0
383,2,674.25,661.25,137.14,123.84000000000005,1,1,1.0
384,2,681.62,654.37,132.14,118.66999999999996,1,1,1.0
385,2,687.26,645.57,128.12,114.70999999999992,1,1,1.0
386,2,692.6,632.91,125.79999999999995,120.80000000000008,1,1,1.0
387,2,697.48,626.21,122.60000000000002,114.79999999999995,1,1,1.0
388,2,700.95,619.82,121.21999999999991,115.33999999999992,1,1,1.0
389,2,700.95,619.82,121.21999999999991,115.33999999999992,1,1,1.0
390,2,705.98,613.59,118.91999999999996,107.89999999999998,1,1,1.0
391,2,713.81,597.66,114.03000000000009,107.10000000000002,1,1,1.0
392,2,716.51,591.49,112.90999999999995,106.87,1,1,1.0
393,2,719.28,585.88,112.63,106.79999999999995,1,1,1.0
394,2,723.91,582.14,110.51999999999998,103.21000000000004,1,1,1.0
395,2,728.63,568.45,107.72000000000004,102.66999999999996,1,1,1.0
396,2,731.69,555.37,106.86999999999988,112.32000000000004,1,1,1.0
398,2,738.77,554.5,102.64,96.08000000000004,1,1,1.0
399,2,740.72,549.28,103.63,96.58000000000004,1,1,1.0
400,2,741.04,545.36,105.51999999999998,95.37,1,1,1.0
401,2,742.62,540.52,105.14999999999998,90.18000000000006,1,1,1.0
402,2,742.64,540.52,105.13,90.15999999999995,1,1,1.0
403,2,749.13,535.51,100.02999999999996,89.52999999999997,1,1,1.0
404,2,755.14,525.68,96.93000000000006,90.80000000000008,1,1,1.0
405,2,760.35,520.57,93.37,90.0,1,1,1.0
406,2,763.3,516.74,92.10000000000002,85.97000000000003,1,1,1.0
407,2,767.06,511.75,89.34000000000003,87.84000000000003,1,1,1.0
408,2,769.55,507.68,89.25,85.48999999999995,1,1,1.0
410,2,774.4,501.96,87.25999999999999,81.07999999999998,1,1,1.0
411,2,776.61,498.15,85.25,79.21000000000004,1,1,1.0
412,2,779.6,490.63,83.85000000000002,82.83000000000004,1,1,1.0
413,2,781.38,485.01,83.32000000000005,84.21000000000004,1,1,1.0
414,2,784.02,482.04,83.37,82.68,1,1,1.0
415,2,784.02,482.03,83.38,82.69000000000005,1,1,1.0
416,2,786.19,481.18,82.55999999999995,76.62999999999994,1,1,1.0
417,2,789.52,476.45,79.56000000000006,78.02000000000004,1,1,1.0
418,2,793.99,471.2,79.09000000000003,75.69,1,1,1.0
419,2,794.88,468.09,79.37,74.19,1,1,1.0
420,2,796.74,464.91,78.16999999999996,73.36999999999995,1,1,1.0
421,2,797.95,461.74,78.08999999999992,72.63999999999999,1,1,1.0
422,2,801.62,460.6,76.16999999999996,71.84000000000003,1,1,1.0
424,2,806.48,454.7,73.49000000000001,69.79000000000002,1,1,1.0
426,2,809.7,447.07,72.58999999999992,69.58999999999997,1,1,1.0
427,2,811.6,447.26,71.63,64.55000000000001,1,1,1.0
428,2,813.22,439.88,70.91999999999996,68.01999999999998,1,1,1.0
429,2,813.22,439.88,70.91999999999996,68.01999999999998,1,1,1.0
431,2,821.21,434.23,66.13999999999999,64.40999999999997,1,1,1.0
432,2,821.75,433.74,67.12,62.06999999999999,1,1,1.0
441,2,839.96,411.67,58.59999999999991,58.65999999999997,1,1,1.0
