1,1,1079.42,174.97,67.0,59.48,1,1,0.6122
3,1,1081.52,177.89,70.66,59.02,1,1,0.609
4,1,1083.2,180.01,71.0,61.36,1,1,0.7053
5,1,1086.89,182.07,70.27,63.78,1,1,0.6868
6,1,1087.32,184.85,72.62,62.42,1,1,0.77
7,1,1089.26,188.44,73.04,60.65,1,1,0.7253
8,1,1090.83,193.13,72.59,58.53,1,1,0.6981
9,1,1092.07,194.59,73.06,59.49,1,1,0.7915
10,1,1096.35,196.39,72.01,62.64,1,1,0.7939
11,1,1097.97,197.43,72.02,62.64,1,1,0.6115
12,1,1100.08,197.57,73.01,65.97,1,1,0.7745
14,1,1103.52,200.96,74.51,70.08,1,1,0.6759
16,1,1105.56,205.99,78.76,71.29,1,1,0.6563
17,1,1107.48,212.57,80.66,69.26,1,1,0.7821
18,1,1111.41,217.85,79.93,66.23,1,1,0.7417
19,1,1110.99,220.54,80.51,69.56,1,1,0.7027
20,1,1114.2,224.24,79.11,68.87,1,1,0.7352
21,1,1115.51,225.94,80.94,70.46,1,1,0.7653
22,1,1116.67,228.93,81.83,70.85,1,1,0.7757
23,1,1120.07,231.64,81.54,71.99,1,1,0.7514
24,1,1121.54,234.81,81.74,73.19,1,1,0.753
25,1,1123.44,238.0,86.41,73.23,1,1,0.6941
26,1,1125.46,239.78,85.86,73.8,1,1,0.7906
27,1,1127.25,240.32,87.6,78.63,1,1,0.7807
28,1,1129.31,242.84,89.28,80.07,1,1,0.8209
29,1,1132.15,245.23,89.29,80.8,1,1,0.7576
30,1,1133.4,249.94,89.56,80.15,1,1,0.7508
31,1,1134.25,254.34,91.54,79.28,1,1,0.7426
32,1,1138.2,261.04,88.72,77.42,1,1,0.7437
33,1,1141.19,262.59,88.75,80.48,1,1,0.7132
34,1,1140.67,266.98,93.12,81.23,1,1,0.7058
37,1,1147.04,275.7,99.95,84.96,1,1,0.7526
38,1,1150.48,278.17,98.8,87.04,1,1,0.7835
39,1,1151.4,281.65,101.52,87.12,1,1,0.8231
40,1,1155.73,286.14,100.91,86.03,1,1,0.7945
41,1,1157.91,290.04,103.26,89.21,1,1,0.7935
42,1,1161.57,294.33,102.16,91.63,1,1,0.6682
43,1,1163.81,297.61,103.72,92.49,1,1,0.7957
44,1,1165.8,301.23,105.77,91.87,1,1,0.6702
45,1,1169.95,300.3,104.65,101.98,1,1,0.7979
46,1,1172.75,305.77,107.02,98.42,1,1,0.7619
47,1,1175.5,313.01,107.81,101.0,1,1,0.7403
48,1,1178.5,316.92,108.65,99.98,1,1,0.8204
49,1,1182.72,319.17,108.3,104.17,1,1,0.79
50,1,1183.6,323.33,112.08,106.83,1,1,0.7901
51,1,1184.2,325.81,115.37,110.16,1,1,0.7535
52,1,1187.05,339.09,116.75,104.75,1,1,0.8421
53,1,1190.12,344.27,120.02,107.84,1,1,0.8565
54,1,1192.47,341.33,120.86,114.11,1,1,0.854
55,1,1196.06,352.29,123.68,111.63,1,1,0.8065
56,1,1200.45,360.25,122.07,108.12,1,1,0.6832
